CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
b69859dc5a7c0ec66737151ce07f5ab1a4610f9ecb0b77c2bb823c3a04dcc64aba9101c0b38dce36d394bd1b9db378546a679e6ec1b81d64f6a0337ff3fb98bd,JA243969,Y,04/29/2017 10:45:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",04/29/2017 01:27:00 PM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,6326,N,SHERIDAN RD,2433.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,7,4,41.9971584308,-87.6557508255,POINT (-87.655750825549 41.997158430836)
24cc5b417a7c18b2566bccf298261d958de683737622c9533e7386e3cb1f84a8716dd60080b3b220157555c225d7a4b2ef4e61c10302510b016ae869c2a530f4,JG471969,,10/20/2023 07:12:00 PM,35,STOP SIGN/FLASHER,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",10/20/2023 09:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8062,S,CONSTANCE AVE,414.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,6,10,41.7479637274,-87.5801187753,POINT (-87.580118775336 41.747963727423)
d0fae02cc836d9cf7b4fe6e6e886eeae9ce895e064765662335a135fd5a33b27d2c25190629d0a14f02ab2794f517b08e0b222ce98898b4e7cf54b48dcc04a13,JD340422,,08/21/2020 04:15:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",08/21/2020 05:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,118,W,SCHILLER ST,1821.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,6,8,41.9078849714,-87.6322573163,POINT (-87.632257316333 41.907884971418)
7f7f139d639b8bf30b9b45e7f33793b7043164add68e86aeea5ecd6ece9319e070aca6283bfadc174eb87c9f13a0bee51d7d1f4e5397f2ce32261ee4ebc533a8,JD271262,N,06/20/2020 01:00:00 AM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DARKNESS,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",06/21/2020 11:08:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,861,N,ORLEANS ST,1823.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,7,6,41.8982750383,-87.6370894629,POINT (-87.637089462853 41.898275038304)
7ed5c6ea946c3ca181faa722ab582ccaeef63348b29be4373775196ebd5e9e62c58a7eb4888ee1bf5fb78d2acc2131307dd9446a388436150fcbc0da2345f3c1,JD457079,,12/12/2020 12:34:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",12/12/2020 12:58:00 PM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,1200,N,MONTICELLO AVE,2535.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,7,12,41.90283281,-87.7179309129,POINT (-87.717930912858 41.902832809964)
feaa5353f9872a26c0d4c1b76d1fa649ddf097e2f4078f1641bc672874c1b1478f9068063ccff775d6d6dc397bdd4c983707bac454823feb0a060777d378771e,JF421608,,10/04/2022 12:15:00 PM,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,,$500 OR LESS,10/04/2022 12:18:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1611,W,HARRISON ST,1231.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12,3,10,41.8740819887,-87.6672227593,POINT (-87.66722275935 41.874081988696)
0284f874ff798659be3946d28e5d66bb39f550a55856bb7b12624cfd163603e9e0130d434f45ce97ba0ddff421866bced0538a95608ce1180b5b81974ccbfee6,JF490219,,11/28/2022 09:10:00 AM,35,TRAFFIC SIGNAL,FUNCTIONING IMPROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",11/28/2022 09:12:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,7101,S,STONY ISLAND AVE,324.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,2,11,41.7659368587,-87.5857724234,POINT (-87.585772423353 41.765936858728)
3f9b589839ffd4ef6ff47d4bc889ab28aaaeeaaf0837d098cd66e175c978f4f3b0040200caebeb621bc904fa42995ef7c4a3f8016da1d7cfc23819d87ff55c20,JC448084,,09/25/2019 01:50:00 PM,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",09/25/2019 02:08:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1911,S,MARSHALL BLVD,1022.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13,4,9,41.8551583337,-87.6990539972,POINT (-87.699053997164 41.855158333673)
5d0f631cddfbb09da3c24ad8890f21e578aa84f8e0cc02b4f50d8bef6e6c57b0d07ecd217436df90dfb915eee3449e40fd048341edbdf8a99025c32ff288ae74,JA165060,,02/23/2017 07:04:00 PM,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),4.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",02/23/2017 08:04:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5709,S,HARLEM AVE,811.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,5,2,41.7880412682,-87.8012141122,POINT (-87.801214112197 41.788041268173)
d38a1d9f3774f7aefb06879b7d8aaa73f5adb6d4f35dd64c5b76b6b73860538b60033cdaa162a4cb1e2afe73b9e0e6cb207a95f00cc478d629fae39ca504e586,JF167570,,03/08/2022 07:00:00 AM,10,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/08/2022 06:30:00 PM,NOT APPLICABLE,NOT APPLICABLE,1000,N,DEARBORN ST,1824.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,3,3,41.9006344839,-87.6300377446,POINT (-87.630037744621 41.900634483896)
76d9373bce71dde580654e75e572d05caa439e6ae2cad569b3c25709346cb701d303211805d6a07d759dca155765319c52a9ee4af9044f24edff447111730f79,JC139999,,02/04/2019 10:54:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",02/04/2019 03:28:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,622,S,PULASKI RD,1132.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,2,2,41.8728322597,-87.7255504296,POINT (-87.725550429555 41.872832259696)
d1263b4bb5e7eb37dc7db57b6d99ca8b47c846e6cd4badf5dc774eadbabe956874c5e807258de92d8c280c4fbb68ae69e8e1b798886de298a68abe7532649cf9,JC451657,,09/28/2019 10:30:00 AM,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",09/28/2019 11:15:00 AM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,275,W,FULLERTON DR,1814.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10,7,9,41.9255600401,-87.6360839467,POINT (-87.636083946672 41.925560040081)
9805b42674b74ed9297189d847c78cf5d51ef2d373984ba3f9ab8abfa7545461d8a458d72427448f878c1046b845a53928c9a34952a0db96bfcfa4ce5cab03d5,JG196317,,03/23/2023 03:57:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,03/23/2023 03:57:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5500,W,55TH ST,814.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,5,3,41.7928830354,-87.7599313093,POINT (-87.759931309307 41.79288303545)
cd5f1266e247b9a6e875d69e2946d33271de0eed4924ea18da9000bb15f34db44e787c02f8038e0ff143722306eb020a18b2d2e132ed40e5bdb94183d32c2d07,JC139592,,02/04/2019 09:45:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,6.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",02/04/2019 10:26:00 AM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,8300,S,STONY ISLAND AVE,412.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,2,2,41.744151639,-87.585945067,POINT (-87.585945066953 41.744151639042)
df4fed22b32e1aa450dc5bf23249da82d507bfb9fcc6fe34d59fa4a22c6cb41621e282ca927a38d12f4d94bfa928a4db1b742805f0094515420b7e73b0036632,JE243937,,05/16/2021 11:20:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",05/26/2021 07:00:00 PM,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,200,N,ADA ST,1215.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,1,5,41.8855015826,-87.6609155154,POINT (-87.660915515361 41.885501582601)
773c87a2bd288ff442f9cbddc79c30b2a77d6ae36f35d0845ef5bdd459677b1253d50886dcc71d60b68c5442a7943b855a31be351efbd7e6ae4eeea1a360ff58,JG348654,,07/20/2023 10:45:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,07/20/2023 10:45:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,3400,N,LOCKWOOD AVE,1634.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10,5,7,41.9423634069,-87.7594099529,POINT (-87.759409952944 41.942363406897)
b629d5acf568adb4d97da35ccef1e118f5b096da99e696d2baa4adc603d939b4cbca63fcf94c62bcde200dd09bd56e351b9ef14ffed55993a41babd4dac263da,JG237959,Y,04/26/2023 12:48:00 PM,30,TRAFFIC SIGNAL,WORN REFLECTIVE MATERIAL,CLEAR,DAYLIGHT,PEDESTRIAN,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",04/26/2023 12:49:00 PM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,800,E,75TH ST,323.0,,,,,,,2,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,1.0,0.0,12,4,4,41.75869138,-87.60533417,POINT (-87.605334170015 41.75869137995)
157b10b8b94177825bf350c1d4befd53988a3b228feacd6d2f28bc0db41397f5cad571b6818eb233f3e2239be8caeba58486caf1536551c3c2cbb78196928415,JC240334,Y,04/27/2019 12:01:00 AM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",04/27/2019 09:55:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2820,W,NORTH AVE,1421.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,7,4,41.910318888,-87.697966526,POINT (-87.697966526036 41.91031888795)
d92479fd179a835587de0c4a542bfa6ba995b92f4cc4022b778b2574727424df3893ab91694d9d51366124943ac559d03e588b7011b8e24124afee7fc753e89c,JC381898,,08/07/2019 01:00:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,08/07/2019 01:06:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,10943,S,VERNON AVE,513.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,8,41.695226404,-87.6120794502,POINT (-87.612079450236 41.69522640399)
3314116f00c573df755a5991e39b2ed2465a181e8ae2cf0e77ab44ee6c5e92e282557869e0e179ac689458e12c6dd55cc656ce19977ec41e2f9f0e1189d40bbf,JC108645,,01/07/2019 10:20:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,4.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",01/07/2019 10:24:00 PM,IMPROPER TURNING/NO SIGNAL,IMPROPER LANE USAGE,3900,S,LA SALLE ST,213.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,2,1,41.8236423349,-87.6297873161,POINT (-87.629787316104 41.823642334896)
df4ebe71929eb13ac89928be30cb6bb789500041caebb524d88c9b6bd618e50bf644290897872fc8d9843b267533271741892d22028b152f3be69920d98bc4d8,JA326444,,06/23/2017 09:17:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,ONE-WAY,1.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"$501 - $1,500",06/28/2017 05:18:00 PM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,5545,W,HADDON AVE,1524.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,6,6,41.9011243247,-87.7655275998,POINT (-87.76552759983 41.901124324656)
03e3d89467a776642f731ac66e7d61cc53d1d0c61db1f7028c82f63ff0cb185b61108b837c2afc75bb843c6d4484003111cd7ed1cb55948db93f2c3cb09b3f76,HZ218514,,04/08/2016 06:45:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),4.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",04/08/2016 07:11:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,5858,S,PULASKI RD,813.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,6,4,41.785979319,-87.7231095783,POINT (-87.723109578319 41.785979319023)
ba2d04101e05bb2df5a8f22dd3e59934e1c8d7129b45be6fe1aa5e562624e869e5e39f89613ea9aad11fbc6a548ac4db004bba45850fd686877bfd7808b68966,HZ115321,,01/14/2016 01:15:00 PM,30,OTHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,4.0,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/14/2016 01:19:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,825,S,DAMEN AVE,1231.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,13,5,1,41.8707900434,-87.67621587,POINT (-87.67621587004 41.870790043417)
c1f24031b53bfc90cce20862b5dfa242a7dd0b8c2232dea37a8ffd2761af5e92e9cf5eda866155b67a5c5046c26a4d4d0a3c1ca4f7d4ed65a8e1cf573c51656a,JE381134,,09/20/2021 03:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",09/20/2021 05:46:00 PM,DISTRACTION - FROM OUTSIDE VEHICLE,NOT APPLICABLE,7500,S,STONY ISLAND AVE,411.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,2,9,41.7587154667,-87.5862809648,POINT (-87.586280964844 41.758715466706)
ff04386c1a07602a90f0fa590fc7f2058e4b4e52e3301764536bd5bd5ba4de8e7107d3c66e91ba928e0226a61db82c5c1c8eef19d0dd75ee1ee45fb8ba51a517,JG234809,,04/23/2023 08:40:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",04/23/2023 08:40:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3333,W,PETERSON AVE,1711.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,1,4,41.9902285547,-87.7128219557,POINT (-87.712821955746 41.990228554683)
61c22932b117e20c897679a4bcdd75be75737e060c4ff95af6e21fdd860e54427fddc8977503e3afc46f3c93978ab0f2b0df9b588b34437a8a30f657a6278c81,JB212996,Y,04/05/2018 07:50:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),6.0,STRAIGHT AND LEVEL,WET,WORN SURFACE,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",04/05/2018 08:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1201,W,GRAND AVE,1215.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,5,4,41.8909699007,-87.6574664555,POINT (-87.657466455515 41.89096990067)
ea9ce062655647fc9ea866c02278638b7fc33fdc60b073181c5ef909c049079431b2426dc92f827a9940b883b27a8167bb3b1472d664260ef825f625480e5b24,JB375884,,08/02/2018 12:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"$501 - $1,500",08/02/2018 01:29:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2356,W,CERMAK RD,1234.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,5,8,41.8521420736,-87.6855182624,POINT (-87.685518262432 41.85214207358)
8a663be9a85812d2d28c4d061216f19a4b1311f6cc491e941de5abc12d7ed9230a849a478a9ebdd09814ffe525c6772cfb1d1f0b54d8705f850ddf5984c67be0,JB228505,,04/12/2018 03:05:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,3.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",04/18/2018 01:14:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,200,W,ONTARIO ST,1831.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15,5,4,41.8932974365,-87.634188275,POINT (-87.634188275005 41.893297436503)
7501246ef4fcfbc63d00b02c9a0ee9352bd305bed8d5daaff66594c328d4206db33500a5619bda709799a3e34adae2bdcba335c59b7a517d8c70241ca62c758c,JC311435,,06/18/2019 11:40:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",06/18/2019 12:30:00 PM,FAILING TO YIELD RIGHT-OF-WAY,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",1626,W,DIVISION ST,1424.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11,3,6,41.903439317,-87.6685842296,POINT (-87.668584229596 41.903439316957)
6bb42490fd57a08e283356e727cee9b3ab005d0f1eca9a39084b55b736d8f26f6beb47dc4c5b6606c8f9b4c5f0a1433ae474ac51fe7dd6048db3eab5f9b52ea6,JC566310,,12/20/2019 10:50:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",12/31/2019 10:40:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,1850,N,WESTERN AVE,1434.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,6,12,41.9154631295,-87.6875024123,POINT (-87.687502412281 41.915463129455)
7c2d6788ddd7e4de847586a04afea6f6062e632aecfd424a0adf7af434c8abb442651a6c4c79dfcc388a71c2391cd8f49c89eac726fd5b378ec02fff0517c46a,JB242108,Y,04/29/2018 01:02:00 AM,35,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,ONE-WAY,1.0,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",04/29/2018 01:07:00 AM,NOT APPLICABLE,NOT APPLICABLE,4316,W,THOMAS ST,1111.0,,Y,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,4,41.9008226486,-87.7343687649,POINT (-87.734368764928 41.900822648628)
fad886d692824e33f3dc78d6bd388faa5d90bdc67637728b44ec8cc9adbfa51a5a839e9ceec0b56919c1f235142d2e088dceda1f01aa23c0c81ddf7f660218de,JB423259,,09/05/2018 12:45:00 PM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,ALLEY,1.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",09/05/2018 01:25:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1140,W,WASHBURNE AVE,1232.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12,4,9,41.8662634811,-87.6557939246,POINT (-87.655793924618 41.866263481143)
c75dde2554b552d427aa6ae8e7f0f4e5e4707cb34088d86b1d345b2b59d7ddaea2af936f532bcd6eb183a83e4aeacb1f36cc1ee6d88db26c7570b8c85a0c40c6,HZ423855,,09/07/2016 08:45:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,OTHER,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",09/07/2016 09:05:00 AM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,10860,S,WOOD ST,2212.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,4,9,41.6957570188,-87.6668931185,POINT (-87.666893118548 41.6957570188)
